Name,TID,IconSWF,IconExportName,InstantDamagePercent,DamagePerHit,DamagePercentPerHit,HitFrequency,DamageReductionRate,DamageReductionValue,DamageReductionTagName,DamageCapValue,DamageIgnoresMitigation,HealPerHit,HealPercentPerHit,HealingReductionRate,HitSpeedMultiplier,SpeedMultiplier,SpawnSpeedMultiplier,InstantEnergyGained,EnergyAddPerHit,NormalHitDisable,Invisible,RemoveOnAttack,RemoveOnHeal,RemoveOnHit,DamageOnHit,DamageMultiplier,DamageTakenMultiplier,BonusDamagePoint,BonusDamageToIsolated,CriticalRateMultiplier,EnergySteal,EnergyStealToIsolated,Effect,TargetedEffect,FilterFile,FilterExportName,FilterAffectsTransformation,FilterInheritLifeDuration,IgnorePushBack,MarkEffect,AudioPitchModifier,Portal,ControlledByParent,Clone,Scale,AdditiveEffect,ChainedBuff,ChainedBuffTime,ContinuousEffect,SpawnStartTime,SpawnNumber,SpawnInterval,SpawnPauseTime,SpawnObject,SpawnLimit,SpawnLevelIndex,SpawnObjectStartingBuff,SpawnObjectStartingBuffTime,SpawnDestroyMe,DeathSpawn,DeathSpawnIsEnemy,DeathSpawnCount,HitpointMultiplier,BonusMaxHitpoint,Shield,InstantDispelBuffTypeMask,RemoveEffect,DeathTriggerBuff,DeathTriggerBuffTime,DeathTriggerBuffOnEnemy,DeathTriggerTargetTag,DeathTriggerTargetNum,DeathTriggerAreaEffect,DeathGoToBuffOwner,PreventDeathGoToBuffOwner,HealthThreshold,RemoveOnHealthThreshold,ConditionBuff,CheckCondition,CheckConditionMethod,StackingBuff,StackingBuffCount,IsRevive,ReviveDelaySeconds,ReviveHealth,ReviveHealthPercent,ReviveEnergy,ReviveStartEffect,BuffOnKill,BuffOnKillTime,IsUntargetable,IsUntouchable,KickDirection,BonusTagBuff,BonusTagName,DamageReflectionRate,DamageReflectionValue,ReflectionRange,ReflectionEffect,ReflectionProjectile,IsFreeze,ControlLevel,ImmuneToControlLevel,ImmuneBonusBuff,ImmuneBonusBuffTime,CanReflectControlBuff,DelayControlLevel,IsWizardClone,BuffOnWizardClone,BuffOnDamageSource,BuffOnDamageSourceTime,BuffOnDamageTarget,BuffOnDamageTargetTime,BuffOnAttack,BuffOnAttackTime,HasDodge,DodgeRate,DodgeType,ExtraBuffWithPeriod,ExtraBuffFrequency,ExtraBuffTime,PostAddDelayTime,KeepInPreBattle,GrantAbility,IsAbility,EnergyDisabled,IsTaunt,IsSilent,ModifyOverrideAttackChance,ForcedMoveDestinationType,ForcedMoveDestinationParameter,ForcedMoveCheckPushbackImmunity,ForcedMoveFixedTimeLength,ForcedMoveSpeed,ForcedMoveHeight,BattleEventWhenRemoved,BattleEventWhenMaxStack,InstantDeath,GainElixirStartTime,GainElixirInterval,GainElixirAmount,GainElixirLimit,GainElixirPauseTime,TargetRole,TargetType,ImmuneBuffTypeMask,OverrideAnimation,OverhealBuff,OverhealBuffTime
SilenceBuff,,sc/ui_icons.sc,buff_silent,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,sc/effects.sc,,FALSE,FALSE,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,TRUE,1,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,High,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,TRUE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
Wavemasterflip,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,jumppad_start_sound,,,,FALSE,FALSE,FALSE,,100,FALSE,FALSE,FALSE,0,TRUE,WavemasterFlipEnergyBuff,4000,,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,jumppad_land_sound,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,TRUE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,High,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,ToCasterFrontRow,4,TRUE,1000,10000,10000,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
trainingcampKillatkbuffstack,,sc/ui_icons.sc,buff_dmgup,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,0,0,0,onfire_state_effect,,sc/effects.sc,,FALSE,FALSE,FALSE,,100,FALSE,TRUE,FALSE,0,TRUE,,0,,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,TRUE,99,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
Wardrumbuff,,sc/ui_icons.sc,buff_immunity,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,,,FALSE,FALSE,TRUE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,immune_state_effect,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,TRUE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,None,High,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
SaunaspawnBuff,,sc/ui_icons.sc,buff_timer,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,sc/effects.sc,,FALSE,FALSE,FALSE,,100,FALSE,TRUE,FALSE,100,FALSE,,0,,5000,1,10,0,KnightB1,1,0,SaunaSuperBuff,-1,TRUE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,TRUE,0,FALSE,,FALSE,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,1000,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,PrimarySkill,,0
Startrapflip,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,jumppad_start_sound,,,,FALSE,FALSE,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,NormalStun1,1000,,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,jumppad_land_sound,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,High,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,AwayFromHitPosition,5,TRUE,1000,30000,10000,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
TownhallHeal,,,,0,0,0,1000,0,0,,0,FALSE,2,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,heal_hit,,sc/effects.sc,,FALSE,FALSE,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
AttackReduction01,,sc/ui_icons.sc,buff_atk_reduction,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-1,0,0,0,0,shieldsmash_arrow,,sc/effects.sc,,FALSE,FALSE,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,TRUE,1,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
BBkskill3immune,,sc/ui_icons.sc,buff_immune_damage,0,0,0,0,0,100,,0,FALSE,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,,,FALSE,FALSE,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,immune_damage_state_effect,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
HeroRCImmune,,sc/ui_icons.sc,buff_immune_damage,0,0,0,0,100,0,,0,FALSE,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,sc/effects.sc,,FALSE,FALSE,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,immune_damage_state_effect,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
HeroSKReviveBase,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,sc/effects.sc,,FALSE,FALSE,FALSE,,125,FALSE,FALSE,FALSE,0,TRUE,,0,,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,TRUE,99,TRUE,2500,6,0,0,undying_battle_active,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
HeroSKRevive,,sc/ui_icons.sc,buff_soul_collected,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,sc/effects.sc,,FALSE,FALSE,FALSE,,125,FALSE,FALSE,FALSE,0,TRUE,,0,,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,TRUE,99,TRUE,0,2,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
EnergystealBuff,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,2,0,,,,,FALSE,FALSE,FALSE,,100,FALSE,FALSE,FALSE,0,TRUE,,0,,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,TRUE,99,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
HeroAQauraBuff,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,130,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,spd_onarea_effect,,sc/effects.sc,,FALSE,FALSE,FALSE,,125,FALSE,FALSE,FALSE,0,TRUE,,0,,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,TRUE,2,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
HeroAQGambitBuff,,sc/ui_icons.sc,buff_invisible,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,royalghost_invisible,,sc/effects.sc,,FALSE,FALSE,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,FALSE,0,FALSE,0,0,0,0,,,0,TRUE,FALSE,0,FALSE,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
WavemasterFlipShieldBuff,,sc/ui_icons.sc,buff_shield,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,knight_shield_effect,,,,FALSE,FALSE,FALSE,,100,FALSE,FALSE,FALSE,0,TRUE,,0,,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,4,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,TRUE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
MonkRespectBuff,,,,0,0,0,1000,0,0,,0,FALSE,0,0,0,0,0,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,gain_energy_effect,,sc/effects.sc,,FALSE,FALSE,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
MedKitHealEffect,,,,0,0,0,1000,0,0,,0,FALSE,3,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,heal_hit,,sc/effects.sc,,FALSE,FALSE,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
heroarchermultiarrowbuff,,sc/ui_icons.sc,buff_spdup,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,sc/effects.sc,,FALSE,FALSE,FALSE,,125,FALSE,FALSE,FALSE,0,TRUE,,0,,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,TRUE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,TRUE,FALSE,FALSE,100,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
HeroRCImmuneStack,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,sc/effects.sc,,FALSE,FALSE,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,TRUE,1,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,BuffMaxStack,FALSE,0,0,0,0,0,All,All,0,,,0
KnightKillheal,,sc/ui_icons.sc,buff_heal,0,0,0,1000,0,0,,0,FALSE,4,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,heal_state_effect,,sc/effects.sc,,FALSE,FALSE,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,TRUE,1,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
vampiregirlkillbuff,,sc/ui_icons.sc,buff_spdup,0,0,0,0,0,0,,0,FALSE,0,0,0,105,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,spd_state_effect,,sc/effects.sc,,FALSE,FALSE,FALSE,,100,FALSE,FALSE,FALSE,0,TRUE,,0,,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,TRUE,6,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
fishermankillstack,,sc/ui_icons.sc,buff_dmgup,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,0,0,0,onfire_state_effect,,sc/effects.sc,,FALSE,FALSE,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,TRUE,99,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
FishermanATK,,sc/ui_icons.sc,buff_dmgup,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,0,0,0,onfire_state_effect,,sc/effects.sc,,FALSE,FALSE,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,TRUE,6,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
ShiledMaidenSpeedBuff,,sc/ui_icons.sc,buff_spdup,0,0,0,0,0,0,,0,FALSE,0,0,0,140,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,spd_state_effect,,sc/effects.sc,,FALSE,FALSE,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,TRUE,1,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
GainElixirBuff,,sc/ui_icons.sc,buff_counter_blue,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
trainingcamprequirebuff,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,0,0,0,,board_levelup_hint,sc/effects.sc,,FALSE,FALSE,FALSE,,100,FALSE,TRUE,FALSE,0,TRUE,,0,,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,TRUE,99,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,trainingcampKillatkbuffstack,7000,-1,7000,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
BuildingAttackBuff,,,,25,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,sc/effects.sc,,FALSE,FALSE,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
Blossomdamagepushback,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,-100,-100,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,,,FALSE,FALSE,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,NormalStun1,4000,,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,High,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,AwayFromHitPosition,1,TRUE,500,0,2000,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
vampireheal2,,,,0,0,0,1000,0,0,,0,FALSE,2,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,heal_hit,,sc/effects.sc,,FALSE,FALSE,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,0,,0,FALSE,,FALSE,0,0,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,FALSE,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,0,FALSE,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
